#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol
uc002xmj.4	50.96153846153846	79.25925925925927	57.89473684210527	312	135	1539	-90.45	-65.1	ADA
uc003ieo.4	28.888888888888886	60.0	41.45843957164712	45	185	1961	-4.47	-66.7	ADAD1
uc002fhq.3	61.458333333333336	67.74193548387096	66.44765659220324	192	93	2283	-70.3	-35.0	ADAD2
uc010udo.4	42.703533026113675	44.42508710801394	42.857142857142854	1953	574	3514	-611.23	-161.06	ADAL
uc002afd.3	35.83524027459954	68.91891891891892	38.255620680605375	8740	444	11431	-2318.31	-204.4	ADAM10
uc002ihh.4	59.75143403441683	84.02366863905326	62.24021001968934	2092	169	4571	-958.32	-58.2	ADAM11
uc001ljk.4	41.75173540220498	67.41935483870968	46.96397077349459	4898	310	7938	-1426.92	-143.5	ADAM12
uc001fgr.3	64.0625	80.19801980198021	62.66531027466938	256	101	2949	-116.3	-54.7	ADAM15
uc002qzu.5	35.06800709639267	66.12021857923497	41.80271326741779	1691	183	4349	-432.28	-82.4	ADAM17
uc003xni.4	37.39837398373984	64.44444444444444	37.93969849246231	123	45	2388	-19.34	-14.6	ADAM18
uc003lwz.5	50.31550068587105	74.68354430379746	53.741706526770564	3645	79	6481	-1359.08	-32.0	ADAM19
uc003xnj.5	30.277777777777775	62.5	38.36077844311377	360	104	2672	-72.02	-27.4	ADAM2
uc001xme.4	31.963470319634702	35.10204081632653	42.57602862254025	219	245	2795	-38.3	-52.38	ADAM20
uc001xmd.4	34.1991341991342	48.837209302325576	44.16854778028593	231	258	2658	-32.9	-78.32	ADAM21
uc003ujo.4	37.43357299155986	73.06501547987617	40.74351832011999	6398	323	9334	-1762.53	-166.2	ADAM22
uc002vbq.6	37.482158150157005	81.09756097560977	44.502369668246445	3503	328	6330	-907.98	-184.8	ADAM23
uc003xdy.4	35.02384048547898	58.18181818181818	38.201928530913214	4614	110	7052	-1109.84	-34.3	ADAM28
uc031shv.1	45.83333333333333	40.902872777017784	42.97105729474306	192	731	3386	-33.96	-182.45	ADAM29
uc001eij.4	40.835266821345705	64.15094339622641	43.806952413094834	431	159	2963	-93.34	-63.7	ADAM30
uc003xmt.5	40.909090909090914	74.80314960629921	40.86889657823914	110	127	2601	-20.8	-52.1	ADAM32
uc002wit.5	54.0785498489426	78.51239669421489	63.77481642643459	993	242	3677	-386.91	-131.4	ADAM33
uc003xeb.4	36.50637880274779	48.19277108433735	40.035640035640036	1019	83	3367	-249.8	-25.2	ADAM7
uc021qbe.2	56.17529880478087	76.47058823529412	63.76944190301921	753	51	3279	-291.42	-15.8	ADAM8
uc284qux.1	28.36279784780938	0.0	30.553656869446343	1301	3	1463	-260.62		ADAM9
uc003xdz.2	33.00699300699301	38.18181818181819	39.948892674616694	715	220	2348	-146.22	-50.6	ADAMDEC1
uc002ymf.4	35.917030567685586	62.1978021978022	48.641880177229815	1832	455	5191	-495.96	-191.9	ADAMTS1
uc002mkj.3	74.69879518072288	70.11070110701108	65.40410776206988	166	271	3749	-76.69	-117.3	ADAMTS10
uc003jia.3	42.04763208321927	60.71428571428571	48.427171187599725	3653	336	8774	-1098.47	-140.7	ADAMTS12
uc004cdv.6	49.029126213592235	61.03603603603604	64.08593433319821	206	444	4934	-64.9	-187.3	ADAMTS13
uc001jrg.4	58.94206549118388	0.0	61.5866388308977	1588	3	5269	-704.5		ADAMTS14
uc010scd.3	55.60283687943263	0.0	59.79199717962278	2820	3	5673	-1181.89		ADAMTS15
uc003jdl.4	49.056603773584904	75.36231884057972	54.28800964049005	1166	138	4979	-404.31	-72.5	ADAMTS16
uc002bvv.2	51.47529328119445	69.81132075471697	57.531818914129204	2813	106	6207	-993.02	-39.4	ADAMTS17
uc002ffc.4	36.433260393873084	74.94033412887828	48.16506003720615	1828	419	5913	-454.32	-223.7	ADAMTS18
uc003kvb.2	32.35494880546075	74.48275862068967	46.217042414978984	1465	145	5234	-339.02	-71.5	ADAMTS19
uc003mjw.3	49.80106100795756	77.45098039215686	57.38821439147173	3016	102	6754	-1093.83	-56.1	ADAMTS2
uc010skx.3	33.23615160349854	0.0	42.90651744568795	343	3	6076	-69.09		ADAMTS20
uc003hgk.2	32.76419012459621	51.35135135135135	41.429062177945724	2167	37	5822	-512.53	-3.7	ADAMTS3
uc001fyt.5	47.04245973645681	57.10955710955711	51.43763429857772	6830	429	9773	-2861.05	-151.9	ADAMTS4
uc002ymg.4	33.0565054551376	56.557377049180324	40.84584805653711	6141	122	9056	-1519.81	-22.5	ADAMTS5
uc003jtp.4	39.774193548387096	39.78996499416569	42.524962385446585	3100	857	7311	-832.48	-250.44	ADAMTS6
uc002bej.4	52.293577981651374	75.35545023696683	65.71948998178506	218	211	5490	-57.3	-104.2	ADAMTS7
uc001qgg.5	50.86887835703001	65.62942008486563	62.543640897755616	633	707	4010	-213.12	-349.3	ADAMTS8
uc003dmg.4	36.93143245078072	73.46938775510205	48.39979013641133	1473	343	7624	-397.94	-187.3	ADAMTS9
uc003zne.5	47.751873438801	53.687315634218294	54.682440846824406	2402	339	8030	-823.29	-103.3	ADAMTSL1
uc011mdl.2	67.63358778625954	55.296229802513466	63.64306784660767	655	557	4068	-310.9	-190.49	ADAMTSL2
uc002bjz.5	36.59135559921415	71.875	47.32824427480916	2036	224	7336	-554.14	-104.9	ADAMTSL3
uc009wlw.5	53.125	70.58823529411765	62.861773558694146	736	289	4319	-257.56	-149.8	ADAMTSL4
uc002ltd.2	50.55165496489469	68.46846846846847	62.26811340567029	997	444	2857	-292.03	-205.72	ADAMTSL5
uc003sjo.6	68.27111984282908	84.0909090909091	66.65256030469742	1018	220	2363	-525.16	-127.5	ADAP1
uc002hfx.4	48.03854094975912	67.76119402985074	52.65848670756647	1453	335	2934	-499.86	-149.0	ADAP2
uc001ffh.4	46.7201166180758	74.5	50.02264150943396	2744	200	6625	-920.78	-103.6	ADAR
uc002zgt.3	50.88242035296814	66.10169491525424	53.06596919500145	4363	413	6882	-1633.68	-191.7	ADARB1
uc009xhq.4	50.28085106382979	69.6319018404908	55.55159719748248	5875	326	8421	-2116.55	-155.2	ADARB2
uc002feo.3	42.523364485981304	52.73972602739726	50.29427501337614	214	146	1869	-52.8	-43.5	ADAT1
uc003qjk.3	38.14597762386787	41.19658119658119	38.836265223274694	5631	585	6651	-1598.15	-159.3	ADAT2
uc002luh.5	66.21621621621621	70.9090909090909	71.79012345679013	296	220	1620	-119.4	-92.3	ADAT3
uc001xui.3	52.753108348134994	71.71717171717171	56.17726051924799	563	99	2234	-179.1	-44.7	ADCK1
uc003vvy.2	50.314465408805034	79.7752808988764	59.90744636095919	318	178	2377	-123.2	-107.1	ADCK2
uc001hqn.2	51.6728624535316	71.07438016528926	58.3217270194986	807	121	2872	-300.94	-50.5	ADCK3
uc002oor.2	60.67193675889329	60.59602649006622	62.38231682357757	506	302	2443	-218.7	-101.8	ADCK4
uc003zch.5	69.1358024691358	72.72727272727273	65.21292970754233	162	44	1949	-85.6	-9.5	ADCK5
uc003tne.5	52.823155355772386	77.27272727272727	54.70687035111573	9121	22	12503	-3611.99	-7.4	ADCY1
uc009wvk.4	0.0	46.58634538152611	44.154302670623146	3	498	5055		-152.33	ADCY10
uc003jdz.2	45.794392523364486	89.8876404494382	49.125475285171106	3210	89	6575	-988.47	-52.4	ADCY2
uc002rfs.5	48.88597640891219	63.6150234741784	57.683168316831676	763	852	5050	-265.4	-392.65	ADCY3
uc001wox.3	49.25373134328358	77.19298245614034	59.56076134699854	67	114	3415	-13.4	-57.7	ADCY4
uc003egh.3	52.11937716262975	74.93816982687551	61.3459171112023	2312	1213	7311	-878.95	-663.1	ADCY5
uc001rsh.5	54.64190981432361	50.21582733812949	56.683168316831676	2262	695	6464	-984.06	-248.9	ADCY6
uc059uak.1	44.232965359725924	66.4179104477612	54.024112088628215	2627	268	6138	-847.99	-117.4	ADCY7
uc003ytd.5	13.48314606741573	64.50071667462971	56.736274840013465	89	2093	5938	-7.2	-952.15	ADCY8
uc002cvx.4	52.04865556978233	80.14842300556586	57.06148867313916	3124	539	7725	-1134.05	-333.8	ADCY9
uc010dkh.5	37.28813559322034	56.83453237410072	43.36521219366408	2537	278	3346	-693.87	-103.9	ADCYAP1
uc003tcg.3	51.90823774765381	75.08650519031141	53.2319391634981	4795	289	6575	-1839.4	-144.4	ADCYAP1R1
uc003gfs.5	55.20888418826018	52.14368482039398	52.92009276829012	1891	863	4743	-700.55	-318.69	ADD1
uc002sgz.4	45.83647041108267	60.0	49.22844501996331	6641	445	9267	-2194.15	-176.29	ADD2
uc001kyw.4	30.91936312275295	64.38356164383562	39.6356928752594	1947	365	4337	-442.11	-170.8	ADD3
uc010khx.4	30.20408163265306	65.78947368421053	40.92018779342723	245	76	5325	-47.6	-24.9	ADGB
uc001llx.4	57.301293900184845	75.91743119266054	63.08662152696708	2164	436	4283	-838.53	-249.2	ADGRA1
uc003xkj.4	54.16409623689081	0.0	63.121571403291455	1621	3	5651	-626.42		ADGRA2
uc003gqm.3	30.909090909090907	80.37037037037037	48.313622426631625	330	270	4566	-64.36	-158.6	ADGRA3
uc064qup.1	69.10016977928693	74.31693989071039	67.26976660032568	589	183	5527	-291.7	-65.31	ADGRB1
uc001bto.4	61.05610561056105	65.78947368421053	63.74074074074074	303	342	5400	-133.1	-137.4	ADGRB2
uc003pev.5	33.064516129032256	48.47746650426309	43.21131447587355	620	821	6010	-161.2	-263.88	ADGRB3
uc001uit.5	57.30846774193549	53.30948121645797	56.327399380804955	1984	559	5168	-854.64	-191.21	ADGRD1
uc002mfw.5	46.74418604651163	29.72972972972973	48.75319693094629	430	37	3128	-124.87	-1.2	ADGRE1
uc002mzp.3	43.01327088212334	60.61946902654868	49.06162258016846	3843	452	6767	-1203.33	-173.2	ADGRE2
uc010dzp.4	37.65822784810127	47.97297297297297	47.41949713277459	316	148	2267	-72.93	-39.7	ADGRE3
uc002myl.4	57.666666666666664	66.25	58.312421580928486	600	80	3188	-243.94	-29.4	ADGRE5
uc003oyt.4	39.42040492258833	48.148148148148145	42.50182882223848	2519	216	5468	-697.46	-63.5	ADGRF1
uc063oyp.1	41.24100102845389	30.612244897959183	42.67620020429009	2917	49	4895	-820.08	-7.2	ADGRF2
uc010eyk.2	35.02170767004342	61.4065180102916	55.51848049281314	691	583	3896	-151.85	-233.1	ADGRF3
uc003oza.1	44.36274509803921	53.48837209302325	44.87666034155598	816	258	3162	-269.68	-79.8	ADGRF4
uc003oyo.5	35.4054054054054	57.43944636678201	43.820998278829606	1480	289	5810	-379.27	-106.0	ADGRF5
uc059uty.1	55.05505505505506	66.66666666666666	58.06299952985425	1998	174	4254	-762.94	-81.6	ADGRG1
uc004czc.4	37.363344051446944	78.099173553719	44.493025192587965	1555	242	4803	-390.02	-134.4	ADGRG2
uc002emh.4	58.342420937840785	65.83850931677019	58.46774193548387	917	161	2728	-379.42	-68.2	ADGRG3
uc004ezu.1	31.98992443324937	48.45360824742268	42.19111871916222	397	291	9931	-64.4	-92.9	ADGRG4
uc002ely.4	55.944477972238985	56.21414913957935	57.31351207857712	1657	523	3767	-689.04	-207.06	ADGRG5
uc010khc.4	35.575589459084604	70.58823529411765	41.11870196413322	2884	476	7026	-735.6	-226.7	ADGRG6
uc003duc.5	32.42677824267782	37.6865671641791	39.71337579617835	478	268	3140	-89.76	-65.2	ADGRG7
uc010xnn.3	58.59424920127796	69.12751677852349	61.44148732968292	3130	298	7853	-1421.93	-137.6	ADGRL1
uc001div.4	40.108991825613074	43.05555555555556	41.68307967770814	1835	216	5585	-513.41	-58.74	ADGRL2
uc010ihh.4	33.05519897304236	40.121580547112465	42.32174051135461	1558	329	6297	-364.35	-84.36	ADGRL3
uc001diq.5	28.489208633093526	76.5625	34.39183442018713	1390	64	3527	-301.04	-15.94	ADGRL4
uc003kju.4	32.398753894081	70.83333333333334	42.53800806701831	321	96	19338	-66.6	-31.9	ADGRV1
uc003hur.3	35.40856031128405	40.35087719298245	44.89659773182122	257	114	1499	-48.8	-22.1	ADH1A
uc003hus.6	36.75243393602226	50.0	40.47151277013752	2876	68	4072	-805.22	-12.7	ADH1B
uc032trd.2	35.76923076923077	38.92045454545455	44.42528735632184	260	352	1740	-46.72	-83.1	ADH1C
uc003hun.4	33.806451612903224	41.333333333333336	40.44154540893126	775	75	1993	-183.21	-15.9	ADH4
uc003hui.5	36.13620569840167	74.50980392156863	41.03250478011472	1439	51	2615	-348.43	-10.5	ADH5
uc003huo.3	42.53164556962025	43.61702127659575	43.683083511777305	1580	94	2802	-439.86	-18.4	ADH6
uc003huv.2	28.410372040586246	39.83402489626556	38.79423328964614	887	241	2289	-173.7	-63.6	ADH7
uc003xwb.5	38.01801801801802	67.74193548387096	47.58793969849246	555	31	1990	-129.5	-5.7	ADHFE1
uc002qxp.5	39.8876404494382	72.28915662650603	46.842325386867415	1602	249	2391	-464.5	-113.7	ADI1
uc002xjb.1	59.23566878980891	71.42857142857143	57.66233766233766	471	56	770	-202.68	-22.5	ADIG
uc010hyy.4	41.92604416068103	51.42857142857142	44.009567297238526	3759	105	4599	-1094.37	-32.3	ADIPOQ
uc001gyq.7	40.8	72.24080267558529	51.17133670188333	750	299	2177	-207.1	-155.0	ADIPOR1
uc001qjm.4	45.395241749808136	65.73705179282868	47.33698357391737	2606	251	4018	-864.37	-93.63	ADIPOR2
uc001ked.3	60.96096096096096	67.98866855524079	63.467829880043624	333	353	917	-104.1	-158.0	ADIRF
uc010qlc.3	28.688524590163933	70.57291666666666	41.71917191719172	854	384	2222	-157.27	-201.1	ADK
uc001mil.2	49.47089947089947	62.521891418563925	57.61273209549071	756	571	1885	-262.31	-233.8	ADM
uc003blj.4	60.64461407972858	80.47945205479452	63.09635173058934	3537	292	4276	-1570.34	-122.3	ADM2
uc002pph.3	54.87804878048781	63.37308347529813	63.56228172293365	82	1174	1718	-27.54	-528.1	ADM5
uc002xvt.3	38.8205345778532	69.5798319327731	44.36990896023	2357	595	6261	-668.49	-236.1	ADNP
uc032hie.2	36.057068741893644	69.01098901098901	47.858334878546266	1542	455	5393	-406.87	-237.5	ADNP2
uc001jmg.4	38.26120260436615	79.80295566502463	47.47725392886683	2611	203	3627	-730.38	-116.3	ADO
uc001gzf.2	61.52823920265781	59.17480998914224	60.34634575873202	1505	921	3407	-717.6	-399.36	ADORA1
uc002zzy.6	55.56831228473019	67.75599128540306	60.52938886726352	871	459	2569	-351.8	-237.6	ADORA2A
uc002gpd.2	37.12871287128713	78.6144578313253	55.56195965417867	404	332	1735	-96.05	-199.1	ADORA2B
uc001ebh.5	43.7619961612284	51.970443349753694	47.50530785562633	521	406	1884	-151.6	-138.6	ADORA3
uc002avf.5	41.76954732510288	71.27659574468085	50.52796245600313	972	94	2557	-270.1	-42.9	ADPGK
uc062mux.1	44.17029511369134	57.29537366548043	50.35195776506819	2067	1405	4546	-633.8	-530.29	ADPRH
uc001vtp.2	53.17460317460318	54.54545454545454	55.03462972828982	882	176	1877	-302.26	-53.2	ADPRHL1
uc001bzt.4	54.761904761904766	73.33333333333333	58.87290167865707	546	30	1668	-217.4	-7.7	ADPRHL2
uc002gmt.4	26.96629213483146	62.637362637362635	42.92803970223325	89	91	1209	-9.7	-31.1	ADPRM
uc003xfc.1	48.40909090909091	66.05504587155964	57.8125	440	436	2304	-131.39	-193.51	ADRA1A
uc003lxt.2	65.38461538461539	64.22764227642277	63.57882623705409	52	123	1738	-24.5	-45.7	ADRA1B
uc002wkr.3	53.69955156950673	76.92307692307693	65.06598240469208	892	117	2728	-313.97	-47.5	ADRA1D
uc001kzo.4	46.662260409781894	65.82733812949641	59.22563417890521	1513	834	3745	-473.02	-391.77	ADRA2A
uc032nvj.2	56.399583766909466	75.0	59.89320676357164	1922	96	3371	-803.22	-47.5	ADRA2B
uc003ghm.4	59.887005649717516	84.21052631578947	69.51620479098169	531	209	2129	-237.81	-138.31	ADRA2C
uc001lba.4	40.83457526080477	79.22077922077922	57.44830003505083	1342	77	2853	-390.26	-27.0	ADRB1
uc003lpr.3	38.762214983713356	54.63137996219282	51.176299738600065	614	1587	3443	-149.51	-620.25	ADRB2
uc064lyr.1	50.164203612479476	67.00507614213198	60.44663133989402	1218	197	2642	-400.98	-91.2	ADRB3
uc009yrn.2	63.20072332730561	87.93103448275862	63.589151759953836	1106	290	3466	-478.54	-197.1	ADRBK1
uc003abx.5	40.82407948568088	85.9375	42.667252554103044	6844	192	9103	-2160.39	-142.7	ADRBK2
uc061yhl.1	55.55555555555556	76.12903225806451	64.34370771312584	99	155	1478	-18.4	-76.9	ADRM1
uc003ayp.5	42.35500878734622	67.79661016949152	45.30855700848819	2845	59	4359	-1079.15	-18.2	ADSL
uc001iaj.4	31.41025641025641	76.02523659305994	42.014388489208635	1092	317	2780	-251.19	-188.0	ADSS
uc001ype.5	42.99674267100978	77.35849056603774	57.54189944134078	307	159	1969	-78.1	-65.6	ADSSL1
uc003nab.4	37.10691823899371	45.98540145985402	42.225461613216716	954	411	2058	-260.81	-103.4	ADTRP
uc003tkb.5	57.19063545150501	73.44262295081967	62.41117373192845	299	305	4081	-111.77	-91.24	AEBP1
uc001ref.2	30.036942313157144	76.92307692307693	38.16434595018631	3519	26	5099	-819.89	-3.8	AEBP2
uc002bmt.3	52.112676056338024	65.56291390728477	55.951235162014754	1988	151	3117	-790.54	-59.8	AEN
uc002lxb.2	54.89548954895489	61.66666666666667	57.961783439490446	909	180	1884	-347.0	-62.2	AES
uc031rux.2	38.00578034682081	0.0	37.96698523023458	692	3	1151	-175.4		AF165138.7
uc011bwk.2	49.46534653465346	79.12087912087912	52.33007209062822	5050	273	7768	-1739.75	-156.5	AFAP1
uc003lqh.4	43.39729119638826	85.71428571428571	52.88484558295428	1772	98	4177	-560.5	-54.2	AFAP1L1
uc001lbo.5	36.37110016420361	80.39867109634552	52.648839556004035	1218	301	3964	-318.6	-176.6	AFAP1L2
uc003hqj.5	38.33614390106801	69.04761904761905	45.16506922257721	5337	420	9390	-1501.01	-211.62	AFF1
uc004fcp.3	39.23480870217554	82.25469728601253	43.33624327076968	9331	479	13746	-2666.68	-260.0	AFF2
uc002tag.4	41.29919393077287	64.83050847457628	48.53103872157345	4218	236	8135	-1214.83	-84.49	AFF3
uc003kyd.4	35.721830985915496	73.94736842105263	41.09087102177554	5680	380	9552	-1535.21	-191.96	AFF4
uc002kqz.3	47.18196457326892	79.3103448275862	49.95380351093317	621	232	3247	-213.52	-135.3	AFG3L2
uc003hhb.4	36.74698795180723	25.806451612903224	38.465274405051	166	93	2059	-33.4	-10.8	AFM
uc002jva.3	48.82198952879581	64.81481481481481	53.35260115606937	764	54	1730	-244.13	-13.01	AFMID
uc003hgz.3	28.880866425992778	36.0	38.808373590982285	554	100	2484	-118.5	-20.8	AFP
uc002scz.4	31.288981288981287	67.05882352941175	41.3080476537807	962	340	4113	-219.46	-158.2	AFTPH
uc003iuu.3	31.769722814498934	68.75	41.19601328903654	938	128	2107	-205.21	-54.8	AGA
uc002vvs.4	50.36467830164105	83.44827586206897	53.99741506646972	7678	580	10832	-2763.58	-393.5	AGAP1
uc001spr.4	58.760300967395196	63.95348837209303	60.2264291017075	2791	86	5388	-1254.0	-39.5	AGAP2
uc003wjg.3	54.19222903885481	0.0	62.72868217054264	489	3	3225	-191.4		AGAP3
uc057szm.1	31.775700934579437	65.07936507936508	51.16851168511685	321	126	2439	-64.0	-45.4	AGAP4
uc009xri.4	33.93665158371041	61.60714285714286	51.8796992481203	221	112	2394	-45.0	-40.5	AGAP5
uc057tfq.1	32.79742765273312	51.61744022503516	50.52044609665427	311	711	2690	-67.8	-235.67	AGAP6
uc031wfn.1	42.61744966442953	63.39285714285714	51.654796816087135	298	112	2387	-76.21	-39.6	AGAP9
uc002blz.2	41.0377358490566	52.63157894736842	50.17103762827823	212	95	3508	-42.4	-26.4	AGBL1
uc001ngg.4	35.56701030927835	60.83916083916085	43.83561643835616	582	286	3577	-140.92	-120.0	AGBL2
uc011kpw.2	31.52804642166344	57.70750988142292	41.0699122558732	517	253	3533	-96.72	-94.7	AGBL3
uc001cru.3	40.819423368740516	63.24786324786324	45.978961655921275	1318	117	2947	-395.48	-34.6	AGBL4
uc002rie.4	47.05882352941176	74.84276729559748	55.5870317909978	357	159	3177	-117.3	-86.0	AGBL5
uc003oap.2	49.142857142857146	67.0	59.427828348504555	175	100	1538	-20.48	-35.2	AGER
uc002vpc.3	33.17457955052836	81.92307692307692	37.42501153668666	6719	260	8668	-1695.85	-167.2	AGFG1
uc003uvf.4	56.59851301115242	71.31147540983606	58.71559633027523	3228	122	4796	-1394.65	-54.0	AGFG2
uc003ket.4	33.29969727547931	66.75392670157068	40.18629407850965	1982	382	4509	-480.88	-175.1	AGGF1
uc003vwi.3	39.48275862068966	68.07692307692308	44.27123928293063	2320	260	3849	-638.32	-105.3	AGK
uc001dsj.2	28.746306458421273	42.05020920502092	36.610260542573194	2369	478	7446	-531.49	-129.6	AGL
uc001awv.3	44.8382126348228	72.02797202797203	53.080000000000005	1298	143	2500	-678.57	-66.8	AGMAT
uc003stb.1	36.60806618407445	47.05882352941176	39.717171717171716	967	170	2475	-251.79	-47.52	AGMO
uc001bzl.5	43.869609010163906	74.64788732394366	46.38167493434491	10921	213	13708	-3586.14	-119.5	AGO1
uc003yvm.5	44.027590847913864	89.38053097345133	46.62231671353131	11888	113	14581	-3773.59	-72.3	AGO2
uc001bzp.4	37.18293046851686	74.21203438395415	38.934322141514706	16755	349	19687	-5292.94	-175.34	AGO3
uc001bzj.3	40.0	82.0408163265306	44.18212478920742	4285	245	7116	-1269.76	-171.8	AGO4
uc003oae.4	54.22932330827067	70.44025157232704	58.5496866606983	1064	318	2234	-372.59	-152.3	AGPAT1
uc004cii.2	66.50246305418719	86.36363636363636	65.87301587301587	609	66	1512	-301.11	-28.1	AGPAT2
uc002zdw.4	53.740347490347496	64.43089430894308	55.34940176868389	4144	492	5767	-1583.89	-211.1	AGPAT3
uc003qtr.2	46.753645433614736	46.478873239436616	47.83216783216783	6515	213	7865	-2186.4	-60.3	AGPAT4
uc003wqo.4	35.908691834942935	78.84615384615384	42.25237449118046	2278	312	3685	-597.87	-190.31	AGPAT5
uc002ull.3	33.57560716185073	73.28767123287672	37.06852138073158	5641	146	7764	-1444.21	-66.0	AGPS
uc003str.4	38.55970829535096	53.59477124183007	41.50731158605174	1097	153	1778	-291.53	-47.0	AGR2
uc003sts.4	27.11864406779661	43.66197183098591	36.44859813084112	177	71	749	-34.6	-12.8	AGR3
uc001ack.3	61.67400881057269	88.0	67.59524784924211	1135	50	7323	-494.07	-19.1	AGRN
uc002etg.1	58.46153846153847	57.99999999999999	61.12565445026178	65	300	764	-14.7	-113.2	AGRP
uc001hty.6	45.307443365695796	59.06976744186046	55.12876473155826	618	215	2291	-195.33	-73.01	AGT
uc033czo.2	30.931458699472756	80.59701492537313	40.17437961099933	569	67	4473	-120.4	-29.0	AGTPBP1
uc003ewj.4	34.45945945945946	68.03069053708441	42.47562526494277	888	391	2359	-203.0	-172.6	AGTR1
uc004eqh.5	32.4375	41.578947368421055	36.57182512144344	1600	190	2882	-389.97	-42.09	AGTR2
uc001asv.4	62.129144851657934	79.62962962962963	62.14995483288166	573	54	1107	-243.56	-20.7	AGTRAP
uc002waa.5	62.54180602006689	60.20671834625323	62.14477211796247	299	387	1865	-120.6	-156.79	AGXT
uc003jjf.4	41.90938511326861	53.233830845771145	47.588832487309645	618	201	2364	-184.1	-66.4	AGXT2
uc001ibv.3	30.971896955503514	74.22680412371135	39.279508861345995	1708	97	8633	-388.75	-38.1	AHCTF1
uc002xaj.4	48.82198952879581	63.565891472868216	56.17075232459848	764	387	2366	-269.44	-160.5	AHCY
uc010ovw.3	39.932071809801066	67.625	48.36540690934385	2061	800	4313	-582.57	-398.5	AHCYL1
