#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol	logFC
uc002ull.3	33.575607161850726	73.28767123287672	37.068521380731575	5641	146	7764	-1444.21	-66.0	AGPS	0.657691774153027
uc003str.4	38.55970829535096	53.594771241830074	41.50731158605174	1097	153	1778	-291.53	-47.0	AGR2	-9.69667267419028
uc001ack.3	61.674008810572694	88.0	67.5952478492421	1135	50	7323	-494.07	-19.1	AGRN	-0.594588455709253
uc033czo.2	30.93145869947276	80.59701492537313	40.174379610999324	569	67	4473	-120.4	-29.0	AGTPBP1	0.26417551816305
uc001asv.4	62.129144851657934	79.62962962962962	62.14995483288166	573	54	1107	-243.56	-20.7	AGTRAP	-0.135796686650001
uc001ibv.3	30.971896955503517	74.22680412371135	39.279508861346	1708	97	8633	-388.75	-38.1	AHCTF1	-0.0837460403985002
uc002xaj.4	48.82198952879581	63.56589147286822	56.170752324598475	764	387	2366	-269.44	-160.5	AHCY	0.110051684959798
uc010ovw.3	39.932071809801066	67.625	48.365406909343854	2061	800	4313	-582.57	-398.5	AHCYL1	0.157943605343796
uc011kov.3	41.7877447883765	68.51851851851852	46.16297468354431	3166	54	5056	-914.66	-18.1	AHCYL2	-0.0817846348271445
uc009vsy.4	46.87975646879756	64.91228070175438	64.3367505436471	657	969	6438	-184.22	-434.7	AHDC1	0.624976279507905
uc003qgj.4	35.25792711784193	64.0552995391705	38.7434554973822	2113	217	5921	-552.97	-92.2	AHI1	0.232137145235685
uc001ntl.4	42.669845053635285	71.27272727272728	49.33198488316389	839	275	18787	-252.81	-126.4	AHNAK	0.7736307449411371
uc010axc.2	47.989276139410194	85.83333333333333	58.52963733976115	746	120	18254	-221.32	-72.8	AHNAK2	-2.29952295375191
uc011jxz.2	32.92287751134154	74.96111975116641	40.93371574251115	3086	643	6276	-951.96	-358.5	AHR	0.0467618380990285
uc001xtw.4	51.555555555555564	66.25	51.711840228245364	225	160	1402	-72.73	-63.9	AHSA1	-0.0694106499315339
uc002sbb.4	35.68627450980392	63.11605723370429	51.046368485843246	765	1258	2437	-185.56	-577.9	AHSA2	-0.9429121599613329
uc001hnn.4	37.28723404255321	72.94685990338165	40.85771276595745	1880	207	3008	-501.79	-108.4	AIDA	-0.236205042156804
uc065bbw.1	47.86053882725832	65.36796536796537	49.83792544570503	1262	231	2468	-418.57	-100.7	AIFM1	0.322262437992745
uc021psi.2	52.46331236897275	74.19354838709677	56.11333538651062	1908	217	3247	-741.56	-111.5	AIFM2	0.107073692091306
uc011edw.3	38.98252184769039	74.07407407407408	40.45654565456546	3204	27	3636	-873.75	-7.9	AIG1	-0.093821724995256
uc284pzd.1	40.337909186906025	66.94045174537987	46.974712034953	1894	487	7553	-524.34	-218.5	AIM1	0.14668219582098901
uc001bmd.4	43.119266055045884	65.33333333333333	61.849380362249754	109	150	5245	-24.82	-57.51	AIM1L	-0.14896275570137502
uc001ftj.2	36.057692307692314	50.5190311418685	41.66121648136036	208	289	1529	-43.3	-97.0	AIM2	-0.39021304440334603
uc003hyh.4	31.747066492829205	56.09756097560976	36.31090487238979	1534	41	2586	-350.67	-11.8	AIMP1	0.582080493711809
uc003spo.4	33.56643356643357	62.18487394957983	51.51020408163265	143	119	1225	-29.4	-47.7	AIMP2	0.408026615313159
uc001olv.4	57.27272727272727	61.864406779661024	60.68796068796068	110	118	1221	-28.2	-50.4	AIP	0.592942271882487
uc001whz.4	41.95680916703394	71.01063829787235	52.83904270295636	2269	376	4262	-780.03	-196.2	AJUBA	-0.10897028275842
uc004bsm.4	56.8717277486911	73.85620915032679	58.12003530450132	1528	153	2266	-622.69	-61.04	AK1	0.332388524134477
uc001bwo.3	44.25307557117751	64.28571428571429	46.263245956497485	2845	42	3586	-903.38	-8.3	AK2	0.444001963710579
uc022bda.3	36.84518583552824	58.69565217391305	38.66964507321916	3417	138	4029	-1031.87	-46.2	AK3	-0.19098831236496602
uc001dbz.3	39.829088471849865	73.18435754189943	42.52643612460703	5968	358	6998	-1692.43	-194.5	AK4	0.5324075265260491
uc001dho.4	39.1640866873065	53.11890838206628	45.50776278951388	1292	1026	3929	-328.44	-393.7	AK5	-1.63234651938376
uc021uak.2	39.58742632612967	65.4054054054054	53.44224037339557	1018	555	4285	-275.47	-261.5	AKAP1	-0.10322636902218901
uc002gwo.5	38.02597402597402	67.72151898734178	42.485265225933205	1925	158	4072	-520.24	-77.6	AKAP10	0.17053933110581498
uc001uys.2	33.077494429314186	46.85714285714286	37.31854838709677	4039	175	9920	-995.09	-48.61	AKAP11	-0.0675084853951606
uc011eep.4	35.1741118536757	69.16666666666667	46.299810246679314	2843	240	8432	-721.2	-114.8	AKAP12	-1.35393875529078
uc002blv.3	48.86703719538264	70.52631578947368	49.2622020431328	4678	95	13215	-1642.11	-38.2	AKAP13	-0.0194939900468851
uc001xhd.4	35.19170984455959	47.08994708994709	36.90457838754432	4825	378	6487	-1544.1	-110.29	AKAP5	0.46859204661716497
uc001wrq.4	35.94464195022854	44.11764705882353	39.950686392109816	7876	170	15006	-1958.6	-54.1	AKAP6	0.0379607314381651
uc003qck.5	35.37866224433389	84.6938775510204	38.557887610020316	1809	98	2954	-459.3	-35.6	AKAP7	0.45621739712214
uc002nav.4	42.09150326797385	63.93442622950821	51.85286103542235	1530	61	3670	-449.7	-19.4	AKAP8	-0.13228190034389398
uc002naw.2	63.51351351351351	65.64885496183207	59.785647716682206	74	131	2146	-21.7	-52.1	AKAP8L	-0.0500624122357394
uc003ulg.4	30.155642023346307	66.09442060085837	38.176569641568435	514	233	12471	-116.84	-89.3	AKAP9	-0.166517634216095
uc001mgx.4	47.01986754966889	71.1111111111111	52.14770158251696	604	90	1327	-186.69	-34.9	AKIP1	-0.137780509578734
uc001ccw.4	40.019960079840324	74.68354430379746	45.238963881794966	2004	158	2741	-588.31	-81.8	AKIRIN1	0.0380298722409904
uc003pmk.4	40.76190476190476	69.33333333333334	53.6702767749699	525	525	1662	-140.2	-214.1	AKIRIN2	-0.343682608971966
uc004bis.5	53.795721187025535	62.96296296296296	59.11924119241192	2898	162	7380	-1106.57	-62.2	AKNA	0.675444573720829
uc001cod.4	52.68817204301075	60.24096385542168	56.710671067106716	93	747	1818	-27.8	-302.8	AKR1A1	-0.136838013928039
uc003vrp.2	46.82539682539682	70.0	53.44215755855216	378	80	1409	-104.86	-30.84	AKR1B1	0.7950307092318148
uc001ihq.4	41.29218552607832	47.39583333333333	42.37136465324385	5541	192	6705	-1640.7	-54.8	AKR1C1	0.564929060531114
uc001ihu.4	45.355191256830594	32.055214723926376	41.1732152739347	183	652	1807	-46.54	-158.87	AKR1C3	1.03506817775354
uc001ihi.5	49.060150375939855	84.50704225352112	51.021711366538966	532	71	1566	-175.8	-34.5	AKR1E2	0.10224583485103
uc001bbw.4	48.07692307692307	77.27272727272727	61.08663729809104	260	22	1362	-74.35	-5.1	AKR7A2	-0.492415394085294
uc059fxj.1	55.77319587628865	61.715160796324646	58.87149380300066	970	653	3066	-389.14	-299.6	AKT1	0.0427617207645099
uc002pql.6	61.42365097588978	59.140568099053176	62.34146341463415	871	1373	3075	-359.39	-580.64	AKT1S1	-0.0708784494735024
uc002onf.3	56.849507735583686	74.24749163879599	58.264150943396224	3555	299	5300	-1561.42	-168.6	AKT2	-0.035021598909915
uc001iab.3	39.68167842286128	50.89285714285714	39.951984183025	5529	112	7081	-1569.63	-26.0	AKT3	-0.0581022396241302
uc002ehl.4	32.36151603498542	60.0	38.62324814509481	1372	175	2426	-318.75	-62.9	AKTIP	-0.141233372640215
uc011lxf.3	47.352496217851744	70.55837563451776	52.56854711629373	1983	197	3173	-667.94	-89.4	ALAD	0.810718760170169
uc062kkd.1	30.612244897959183	61.111111111111114	51.89300411522635	147	360	2430	-20.99	-149.2	ALAS1	-0.3408615868443611
uc003dvx.4	32.78889342588812	63.4	39.56604977664327	2449	500	4701	-584.69	-207.6	ALCAM	0.588022124942403
uc002pnt.4	52.323580034423415	61.34969325153374	64.7954329210276	581	163	3153	-207.24	-65.3	ALDH16A1	-0.0146339455530304
uc001kkz.4	41.77671068427371	63.76811594202898	49.300387019946406	833	138	3359	-240.4	-49.4	ALDH18A1	0.0296863099119049
uc002bwn.5	39.881273610361575	80.63909774436091	51.32517838939857	1853	532	3924	-525.18	-338.9	ALDH1A3	0.12082316154554
uc004aay.4	42.678440029433396	71.2418300653595	52.087410306588396	1359	153	3066	-392.89	-66.9	ALDH1B1	-0.141957653599699
uc001tst.4	45.310535579582606	68.85245901639344	47.643431915560654	7954	61	9569	-3337.42	-17.0	ALDH2	0.6212457649295451
uc002gwa.2	42.16346153846154	71.49321266968326	45.08881922675026	2080	221	3828	-629.82	-107.4	ALDH3A2	0.19160259362051102
uc031xtj.2	56.61929693343306	69.04761904761905	60.69633883704235	1337	42	2786	-523.05	-11.6	ALDH3B1	-0.48223731037269607
uc001bbc.4	59.589525831564046	56.9767441860465	60.451977401129945	1413	258	3363	-627.08	-96.8	ALDH4A1	-0.687017079112799
uc003neg.4	42.86123032904149	73.10344827586206	47.88490853658536	3495	145	5248	-1052.47	-42.42	ALDH5A1	1.12514447008777
uc001xpo.5	39.767932489451475	68.68686868686868	42.84415348245136	3792	99	5499	-1074.62	-36.3	ALDH6A1	-0.136965960360901
uc003ktx.5	42.6056338028169	68.18181818181817	45.910556003223206	3124	220	4964	-1107.62	-108.9	ALDH7A1	0.226555211611411
uc001gdh.2	37.88968824940048	62.950819672131146	47.36646884272997	834	305	2696	-209.65	-114.06	ALDH9A1	0.160994262007388
uc002dvx.4	60.8910891089109	63.47746090156394	61.36744966442953	202	1087	2384	-65.82	-458.1	ALDOA	-0.0502150343004484
uc002hbp.4	52.311435523114355	62.39495798319329	56.76084762865792	411	476	1982	-132.06	-208.1	ALDOC	-0.279027202191705
uc002cym.4	48.44192634560906	70.96774193548387	54.784240150093815	706	31	2132	-222.5	-10.7	ALG1	0.055806400490015
uc001rln.5	31.45038167938931	59.493670886075954	33.33658441431776	8515	316	10253	-2138.2	-119.1	ALG10B	0.465561673776985
uc003biy.4	53.477417567193136	64.5985401459854	55.83177570093458	3609	274	5350	-1309.54	-119.4	ALG12	0.13741931488702
uc011msz.3	31.26934984520124	58.452722063037264	44.4071856287425	646	349	4175	-148.6	-121.1	ALG13	-0.0736467420151952
uc001dra.3	41.434998269696614	65.95744680851064	41.998505391267216	8669	47	9367	-3232.86	-16.1	ALG14	-0.135975877099495
uc004azf.4	32.804232804232804	70.96774193548387	48.19148936170214	567	62	1880	-117.34	-30.2	ALG2	0.40006377143219896
uc011bre.2	55.056179775280896	50.92250922509225	56.164383561643845	89	271	1533	-32.0	-79.1	ALG3	-0.0349937112752245
uc001uvy.4	31.25	74.6268656716418	43.847487001733114	112	67	1154	-13.8	-30.8	ALG5	-0.0443258981007295
uc021oof.1	31.19325551232166	49.836065573770504	35.71640462770691	1542	305	3371	-382.9	-89.3	ALG6	0.16620347101763
uc001ply.4	44.24778761061947	50.05500550055005	46.56716417910447	113	909	2345	-17.32	-302.0	ALG9	0.6097784589355849
uc001xuc.2	38.35227272727273	68.75	44.91133384734002	1408	16	2594	-358.08	-2.5	ALKBH1	-0.343642093175039
uc001mxs.3	47.524752475247524	57.42092457420925	51.35685210312077	202	411	1474	-67.7	-163.59	ALKBH3	0.0938505548048347
uc003uzl.4	51.297577854671275	85.0	58.527315914489314	1156	40	2105	-429.01	-15.4	ALKBH4	-0.12004885866463401
uc002meo.3	56.834532374100725	57.73195876288659	62.83783783783784	278	388	1332	-106.0	-146.8	ALKBH7	0.29612330910928103
uc009yxp.4	33.38509316770186	57.23684210526315	39.17626869330718	1932	152	4079	-491.7	-51.1	ALKBH8	0.346127457985481
uc032nrd.1	32.89902280130293	71.17117117117117	44.37137330754353	307	111	12925	-62.6	-32.6	ALMS1	0.0188690789928589
uc001jce.5	46.261682242990645	86.7924528301887	55.62649640861931	428	53	2506	-125.11	-23.3	ALOX5	1.56806243847166
uc003iap.5	41.045845272206314	39.784946236559136	45.360443622920506	1396	279	5410	-429.2	-69.1	ALPK1	0.459589796394265
uc002lhj.5	44.27083333333333	49.53271028037384	47.63795700397097	576	214	7303	-161.19	-53.4	ALPK2	2.01629914066827
uc002vsq.4	58.409506398537474	63.568773234200755	61.629081117468864	1094	269	2971	-450.16	-106.1	ALPP	-1.7600840648971599
uc002uyo.4	38.936006168080176	59.24932975871313	46.19205298013246	1297	373	6644	-351.56	-119.6	ALS2	0.45916558817829206
uc003cqb.3	57.10306406685237	76.19047619047619	60.7044927230542	1795	84	4741	-773.55	-38.5	ALS2CL	0.272846392704174
uc001ncx.4	54.82625482625482	58.28025477707006	57.075192421551215	1036	314	5067	-423.1	-108.0	AMBRA1	-0.0964699813083651
uc003puk.3	34.716261325703385	44.04761904761904	37.987201861547405	2097	336	3438	-531.71	-87.93	AMD1	-0.205644399845118
uc002cqp.4	62.29155459924692	75.53191489361703	64.40574396578063	1859	94	3273	-915.01	-39.4	AMDHD2	-0.00200273281892072
uc002eiy.4	44.40631434454359	83.88625592417061	52.22222222222222	1457	211	3600	-479.16	-128.9	AMFR	0.422025775494956
uc057izk.1	51.2396694214876	75.52083333333334	58.63615971287573	363	384	2229	-118.26	-203.5	AMIGO1	0.0992615983406746
uc001rpk.4	34.684423856398375	71.09207708779444	44.32633537071486	1727	467	3763	-431.13	-241.6	AMIGO2	-0.5995651966570339
uc003cxj.4	61.50402864816474	65.21739130434783	63.73165618448638	1117	230	2862	-513.31	-92.1	AMIGO3	0.241033265488745
uc004eoo.4	35.41762805722197	78.57142857142857	40.42514534883721	4334	168	5504	-1105.74	-95.2	AMMECR1	-0.38769860516603605
uc002tpm.5	45.409930715935346	55.555555555555564	47.08029197080292	3464	261	4658	-1153.93	-84.2	AMMECR1L	0.37662387853397494
uc001rkq.4	32.4764353041988	65.06024096385542	38.436018957345965	1167	166	2110	-266.06	-72.22	AMN1	-0.24521868830247
uc001pfb.4	44.67942262504196	65.24822695035462	48.829431438127095	5958	141	8970	-1972.97	-57.62	AMOTL1	0.6517494733604561
uc003eqf.4	47.37417943107221	53.072625698324025	56.73523556735236	1828	179	4521	-601.5	-58.7	AMOTL2	-0.00772857791069992
uc001dyc.3	57.95328142380423	61.111111111111114	60.09233136701718	899	360	3899	-379.09	-170.6	AMPD2	-0.41335540303049995
uc010rbz.1	38.52507374631269	57.83898305084746	47.79669504256385	1695	472	3994	-482.78	-179.4	AMPD3	-1.0002053681954899
uc003tgu.4	40.843806104129264	77.31481481481481	50.23405500292569	1114	216	3418	-305.52	-52.0	AMPH	-2.67445764822125
uc002jgv.2	32.085561497326196	66.25441696113074	52.95587010824313	187	1132	2402	-28.6	-568.0	AMZ2	-0.05084690409587099
uc002thi.4	40.2055622732769	58.47347994825356	45.29169692568386	1654	773	8262	-488.2	-302.37	ANAPC1	0.558201618318489
uc031shp.1	27.568922305764406	58.49056603773585	37.63440860215053	798	318	1674	-155.03	-118.14	ANAPC10	0.29747754221596995
uc032ftf.1	54.96535796766744	62.8352490421456	59.128630705394194	433	261	964	-174.4	-106.9	ANAPC11	-0.214419290195656
uc003eqk.5	36.08597285067872	56.087551299589606	45.16304347826087	884	731	1840	-204.22	-303.25	ANAPC13	-0.0178782092300143
uc001jsw.4	41.79431072210066	55.894308943089435	44.603308102046526	2742	492	3567	-1127.86	-185.3	ANAPC16	-0.18282251749849698
uc003gro.4	33.62068965517241	77.46478873239437	41.00558659217877	116	142	2685	-23.8	-75.42	ANAPC4	0.335923820947589
uc001uag.4	42.27642276422765	64.75409836065575	50.218861918026256	123	122	2513	-23.9	-55.5	ANAPC5	0.182782943147052
uc001xsv.4	50.491803278688536	81.41592920353983	53.419629057187	3050	113	5176	-1117.72	-52.4	ANGEL1	-0.29077780967513
uc001hjz.3	35.67681007345226	59.354838709677416	38.954613895461385	2859	155	4649	-789.73	-53.6	ANGEL2	-0.19300314361217
uc003ymo.4	30.94834885690093	41.4486921529175	36.02113484952906	2362	497	4353	-528.09	-127.09	ANGPT1	3.0893489266690803
uc004bqr.2	46.67081518357188	65.85760517799353	55.00404639870516	1607	618	3707	-493.74	-298.2	ANGPTL2	-0.0029016869974536302
uc002mjq.3	60.780287474332646	63.74269005847953	63.3315593400745	487	171	1879	-222.3	-50.8	ANGPTL4	-2.76413480158023
uc003xoi.4	57.66536964980544	71.42857142857143	58.346390261540314	2570	84	8297	-1077.87	-32.6	ANK1	-1.05638156566647
uc003ibe.5	39.40061701189951	43.39622641509435	46.13271344040575	2269	53	14196	-633.29	-11.5	ANK2	1.07502901696322
uc002fxn.4	44.473197781885396	71.7948717948718	50.774233508826256	2705	117	6458	-840.99	-49.2	ANKFY1	0.300200808287165
uc003jfm.5	42.93758798686064	72.50755287009063	46.1660368157991	6393	331	8203	-1987.49	-140.34	ANKH	0.0668672419158387
uc003ulw.2	33.059548254620125	65.1595744680851	41.42410787699392	2435	376	6081	-592.3	-164.53	ANKIB1	0.09423704921732501
uc001ukx.3	42.72570442783209	88.8888888888889	50.19371502367628	1739	90	4646	-539.55	-51.8	ANKLE2	0.700888782995229
uc003sti.3	37.76649746192894	61.475409836065566	42.661448140900184	985	244	2555	-252.79	-109.6	ANKMY2	0.490616541594656
uc003kcu.3	25.97402597402597	54.021244309559926	42.17159476490548	462	659	2063	-74.58	-248.17	ANKRA2	-0.28351997371946003
uc001khe.2	36.493506493506494	53.41365461847389	43.254168772107136	770	249	1979	-198.0	-85.3	ANKRD1	-2.1846749065061997
uc001vrn.5	36.18960802187785	73.33333333333333	47.69539078156313	1097	135	2495	-289.1	-69.4	ANKRD10	-0.7137177562041139
uc002fmx.3	52.71226415094339	72.88503253796095	58.02601870766584	848	461	9301	-299.1	-226.9	ANKRD11	-0.0713138720862556
uc002knv.4	33.587157851409756	61.66666666666667	35.56874557051737	4859	240	11288	-1207.25	-94.7	ANKRD12	-0.113388621185741
uc001tpx.4	43.5038478949751	78.31325301204821	46.890067502410794	2209	166	4148	-680.23	-89.6	ANKRD13A	0.21770820297990098
uc002hei.4	63.10432569974554	88.96103896103897	64.59240821406347	1179	154	3214	-493.0	-87.5	ANKRD13B	-0.41466111792855503
uc001dex.5	30.81258806951621	67.83439490445859	39.764069796018674	2129	314	4069	-482.68	-141.11	ANKRD13C	0.33896862240323106
uc001okd.3	55.62913907284768	85.88235294117645	64.32912575970079	151	170	2139	-55.5	-115.5	ANKRD13D	0.43692479244630894
uc010qat.3	47.56317689530687	75.18382352941177	57.7063550036523	1108	544	2738	-377.51	-299.9	ANKRD16	0.39526928781320503
uc003hgp.4	30.33274956217163	75.21367521367522	42.95252225519288	2855	117	10784	-586.84	-53.3	ANKRD17	0.603029711306317
uc004abg.5	32.314410480349345	66.93333333333334	40.16332590942836	687	375	4041	-165.96	-176.9	ANKRD18A	-0.28685026020966
uc009xku.2	31.656346749226014	62.048192771084345	37.02017903201335	1292	166	6591	-311.24	-76.6	ANKRD26	0.502091221059135
uc002ntn.2	39.80667838312829	61.635220125786155	49.19101123595507	1138	159	4450	-298.38	-63.9	ANKRD27	0.321383700135052
uc003caj.3	34.640738299274894	78.26086956521739	41.620962827544176	3034	368	6564	-799.29	-190.6	ANKRD28	0.311860487279902
uc002kun.4	34.08695652173913	82.5806451612903	41.445998214817024	2300	155	3361	-547.82	-92.1	ANKRD29	-0.855394923711326
uc021ouy.3	47.5211608222491	56.833976833976834	58.34486576252422	827	1295	3613	-260.8	-503.1	ANKRD34A	-1.25007183701679
uc010yva.3	41.206030150753776	63.114754098360656	40.88371351092678	199	244	6269	-43.0	-112.1	ANKRD36	0.340985330707935
uc010yvc.1	40.75425790754257	64.28571428571429	40.828600066822595	1644	280	5986	-448.15	-127.7	ANKRD36B	0.26117711007542005
uc002sxd.5	43.67088607594936	80.55555555555556	59.016393442622956	316	108	976	-90.7	-56.9	ANKRD39	-0.0191017243920459
uc002iso.4	42.42964018525115	82.2222222222222	46.91682600382409	2807	270	4184	-833.31	-165.5	ANKRD40	-0.14428407911761904
uc009yvi.3	36.342136381553004	60.94420600858369	43.65469749139203	2537	932	4066	-623.09	-390.1	ANKRD42	-0.721112355055246
uc021vuj.1	33.492659610788664	65.80310880829016	41.33355176933159	2929	193	6104	-741.58	-88.1	ANKRD44	-0.746065508129365
uc003yjn.3	31.92804946599213	58.58208955223882	41.559633027522935	1779	804	3270	-436.04	-339.9	ANKRD46	-0.24633013062751002
uc001pew.4	33.20647002854425	51.7102615694165	40.65255731922399	1051	497	2268	-235.03	-162.98	ANKRD49	-0.12052663978028
uc010inw.4	32.66012694748991	46.24277456647399	39.20855128496702	3466	1038	8794	-804.32	-335.5	ANKRD50	0.56844754816066
uc001skm.5	55.782567947516405	83.60655737704919	56.744935543278096	5335	122	8688	-2190.58	-66.4	ANKRD52	0.6469239156947061
uc003auc.4	54.6875	70.46632124352331	60.34798534798534	1088	193	2184	-426.67	-83.5	ANKRD54	-0.10706556451470599
uc003pnf.5	35.053003533568905	66.189111747851	44.48459490300494	2830	349	5258	-710.6	-166.2	ANKRD6	-0.110216955851535
uc001ylz.2	54.26970633693973	70.68676716917923	58.70373123234726	5176	597	6727	-2414.65	-312.15	ANKRD9	-0.0654512953771444
uc003ojx.5	51.14122681883024	72.46376811594203	55.09689617141957	2804	138	6347	-1031.14	-56.8	ANKS1A	-0.437113390845368
uc002cxj.3	61.868686868686865	67.11864406779661	62.24643125469572	396	295	2662	-172.96	-140.7	ANKS3	-0.0867061974978998
uc004ayu.4	50.77777777777778	91.66666666666666	54.88553880513678	4500	48	7164	-1654.75	-29.2	ANKS6	0.724870693348475
uc002vkg.3	48.214285714285715	60.3448275862069	55.990694067468006	224	174	2579	-73.4	-63.1	ANKZF1	-0.23965031213316101
uc003tff.4	30.814441645675906	57.46606334841629	40.025067892208064	1191	221	4787	-257.16	-79.6	ANLN	0.5890746356990689
uc003cmv.4	59.92438563327032	75.43859649122807	50.46699875466999	1058	171	3212	-437.24	-73.3	ANO10	0.457763398937041
uc001roo.4	38.7828947368421	73.76237623762377	41.97489539748954	3040	202	5975	-849.76	-102.7	ANO6	0.7693621651918371
uc002ngf.2	44.5578231292517	78.61635220125788	65.79961464354528	294	159	4152	-61.8	-75.6	ANO8	-0.25887234672370496
uc002arl.4	39.84476067270375	63.88888888888889	43.72950819672131	1546	144	2440	-431.84	-54.9	ANP32A	-0.026759900887722
